I_value	Tstar	ystar
4.359999999999999	3.1459491524023493	[0.19313852698402192, 0.19942099271851757, 0.20575736115453971, 0.21210879145164838, 0.21843157276007458, 0.2246772199690379, 0.2307927149763578, 0.23672091175567214, 0.24240112091819452, 0.24776988332331001, 0.252761936187953, 0.25731136588902354, 0.26135293238058027, 0.26482353877184467, 0.26766380878135676, 0.26981972359205897, 0.2712442601045725, 0.271898964916706, 0.2717553936524411, 0.2707963445711053, 0.269016818495766, 0.2664246455806551, 0.26304073138770145, 0.2588988920140658, 0.25404526685085593, 0.2485373201083303, 0.24244246309915232, 0.2358363512288503, 0.2288009261543342, 0.2214222886627651, 0.21378849448038684, 0.2059873692283163, 0.19810443311683099, 0.1902210184567817, 0.18241264681222272, 0.17474771706361544, 0.16728653374892374, 0.16008068730926153, 0.15317277651253003, 0.1465964492308774, 0.14037672196124282, 0.13453053174028473, 0.12906746616839723, 0.12399061859618157, 0.11929751480667794, 0.1149810651206945, 0.11103049976718021, 0.10743225614212969, 0.10417079201554846, 0.10122930976215143, 0.09859038116517597, 0.09623647162503064, 0.09415036479934794, 0.09231549548308589, 0.090716198245268, 0.08933788379163013, 0.08816715274837307, 0.08719185934173802, 0.08640113396116124, 0.08578537544201537, 0.08533621991293713, 0.08504649455979582, 0.08491016065940454, 0.08492225176297541, 0.08507880916859455, 0.08537681852672059, 0.08581414803015887, 0.0863894905447112, 0.08710230897709399, 0.08795278623451928, 0.08894177834208081, 0.09007077142648953, 0.09134184068731277, 0.09275761164066985, 0.09432122147319534, 0.09603628048248752, 0.09790683122947537, 0.09993730511328427, 0.10213247379871483, 0.10449739494867627, 0.1070373494953349, 0.10975776965089669, 0.11266415471239707, 0.11576197365244473, 0.11905655144495256, 0.12255293802899116, 0.12625575692846466, 0.13016903258708376, 0.13429599382886864, 0.1386388530763293, 0.14319855964938807, 0.1479745279758269, 0.15296434068962253, 0.1581634294875143, 0.1635647363098164, 0.16915836074732518, 0.17493119984916852, 0.18086659023385313, 0.18694396314550826]
4.319999999999999	3.1892263591654317	[0.192364465151521, 0.19829013099722462, 0.2042507694666001, 0.21020956645461483, 0.21612546281447176, 0.2219532856592209, 0.22764400860308878, 0.23314515518975984, 0.23840135690263667, 0.24335507199386835, 0.24794746566939285, 0.25211944462847696, 0.25581283083285805, 0.25897165038956216, 0.2615435042938124, 0.2634809792671055, 0.2647430491125977, 0.2652964116407026, 0.2651167024894185, 0.26418952758849185, 0.2625112586189224, 0.26008954362051606, 0.2569434944891081, 0.2531035278266602, 0.24861085052128185, 0.24351660022313454, 0.2378806672492264, 0.23177024267526944, 0.22525815022367088, 0.21842103233021168, 0.21133746581782928, 0.20408608662155678, 0.19674379831858546, 0.1893841340585555, 0.1820758282566797, 0.1748816426779218, 0.16785747355030328, 0.16105175253032272, 0.1545051364122129, 0.14825046917075987, 0.14231298609171164, 0.13671072403681092, 0.1314550941677748, 0.1265515741547946, 0.12200047504677185, 0.11779774388654012, 0.11393576533511197, 0.11040413438065419, 0.10719037601409638, 0.10428059711647343, 0.10166005919204382, 0.09931366880907341, 0.09722638438433803, 0.09538354426406262, 0.0937711208886691, 0.09237591022683345, 0.09118566384738862, 0.09018917391599925, 0.08937631849766427, 0.08873807655444915, 0.08826651860219827, 0.08795478058078571, 0.08779702497755464, 0.0877883947459922, 0.08792496221284528, 0.08820367674798175, 0.08862231189672505, 0.08917941438273914, 0.08987425460118756, 0.09070678003830814, 0.09167757051454116, 0.09278779602624056, 0.09403917561894108, 0.0954339376156056, 0.09697477932918877, 0.09866482625301078, 0.10050758863935978, 0.10250691519032373, 0.10466694159082242, 0.10699203336799011, 0.10948672065012048, 0.11215562409952627, 0.11500336947788371, 0.1180344899714919, 0.12125331371520942, 0.1246638356303091, 0.1282695711770266, 0.13207339137093585, 0.13607733713678738, 0.1402824129711872, 0.1446883589355435, 0.1492934021273675, 0.1540939882435214, 0.15908449627301835, 0.1642569393012469, 0.16960065715081055, 0.1751020070031426, 0.180744061132213, 0.18650632164853895]
4.279999999999999	3.2335267529056266	[0.1914299268922251, 0.19697868354732975, 0.20254439421506243, 0.20809249708384223, 0.21358479933118463, 0.21897963576452864, 0.22423213962363991, 0.2292946362197164, 0.23411716710097544, 0.23864814817687244, 0.2428351601447909, 0.2466258634239101, 0.24996902306640054, 0.252815621925479, 0.2551200331854161, 0.2568412166890551, 0.2579438977510822, 0.2583996830611334, 0.2581880660661699, 0.25729727469402136, 0.25572491722770313, 0.2534783882595486, 0.2505750051342666, 0.2470418565780838, 0.24291535783831017, 0.23824052085026348, 0.2330699617081138, 0.22746268125893265, 0.22148266573538664, 0.2151973635252611, 0.20867609934355089, 0.2019884893782273, 0.19520291871237808, 0.18838513738899457, 0.181597022601124, 0.17489554421096698, 0.16833195808808696, 0.1619512395067504, 0.1557917559314173, 0.14988516783924677, 0.144256536268843, 0.13892460917453656, 0.1339022533663362, 0.12919699711394994, 0.12481164787207395, 0.1207449520746745, 0.11699226673751696, 0.11354621764877908, 0.1103973233293192, 0.107534569733032, 0.1049459250326229, 0.10261878898873764, 0.10054037469188225, 0.09869802425749191, 0.09707946186677993, 0.09567298985413361, 0.09446763398554267, 0.09345324516580866, 0.09262056426365468, 0.091961257042098, 0.09146792507029373, 0.09113409839456088, 0.09095421442638525, 0.09092358730044661, 0.09103837065737606, 0.09129551666193683, 0.0916927329054651, 0.09222843882539555, 0.09290172228160905, 0.09371229704504377, 0.09466046111509029, 0.09574705600223507, 0.09697342639401019, 0.09834137991036467, 0.09985314602150554, 0.10151133352550362, 0.10331888540775624, 0.1052790302432002, 0.10739522876906821, 0.10967111460038155, 0.11211042756699514, 0.11471693850607025, 0.11749436390107222, 0.12044626914573343, 0.12357595884396635, 0.12688635301206, 0.13037984780148265, 0.13405815993064815, 0.1379221539453954, 0.1419716521717683, 0.14620522739980837, 0.15061997931958693, 0.15521129620693822, 0.15997260462458654, 0.16489511071177604, 0.16996753818922897, 0.1751758693111153, 0.1805030967490779, 0.18592899565543577]
4.239999999999999	3.2788820180226996	[0.19030333833483293, 0.19545188837743782, 0.2006004693129469, 0.20571701714298896, 0.21076643696860872, 0.21571078036325958, 0.2205095180967395, 0.22511991575593107, 0.22949751684942452, 0.23359673457334829, 0.2373715490102037, 0.24077630166394826, 0.24376657383368633, 0.24630012971604417, 0.24833789972776912, 0.2498449744239348, 0.25079157543270714, 0.25115396675443336, 0.25091526881092124, 0.2500661380098489, 0.24860527774851135, 0.24653975131999806, 0.24388507462686404, 0.2406650748458464, 0.2369115117873016, 0.23266346888605588, 0.22796653223587637, 0.22287178558078063, 0.21743465871268844, 0.21171367280522485, 0.20576913139901562, 0.19966180655774016, 0.1934516694075538, 0.1871967094962775, 0.18095188214899968, 0.17476821397901082, 0.16869208848330888, 0.16276472283325166, 0.15702183842893844, 0.15149351780187917, 0.14620423397706647, 0.1411730312189137, 0.13641383307158286, 0.13193585001157881, 0.1277440596449131, 0.12383973202701154, 0.1202209761095362, 0.11688328509765768, 0.11382006344138307, 0.11102312078169037, 0.10848312336214422, 0.10618999574540561, 0.10413327022018415, 0.10230238270719726, 0.10068691745682244, 0.09927680316303825, 0.09806246552139804, 0.09703494063551411, 0.09618595521886428, 0.09550797824998054, 0.09499424972189385, 0.09463879047919622, 0.09443639783308827, 0.09438262988332657, 0.09447378208280345, 0.0947068578622694, 0.09507953576068523, 0.09559013390972161, 0.09623757341482653, 0.09702134072148257, 0.09794144981800323, 0.09899840380550773, 0.10019315618005586, 0.10152707096117172, 0.10300188164467605, 0.10461964783319808, 0.106382709252278, 0.10829363580423944, 0.11035517316721082, 0.11257018245178196, 0.11494157328562979, 0.11747222876146445, 0.12016492156531883, 0.12302221973057444, 0.12604638140224564, 0.1292392372195778, 0.13260205993339214, 0.13613542027186643, 0.13983902915192464, 0.1437115659719127, 0.1477504939251139, 0.15195186318494636, 0.15631010418673472, 0.1608178134292501, 0.1654655357732609, 0.17024154767988284, 0.17513164751189703, 0.18011895966435787, 0.18518376095484995]
4.199999999999999	3.3253249727771936	[0.18894156095367434, 0.1936622969560333, 0.1983674816607995, 0.20302781990464694, 0.20761156820367827, 0.21208472163220568, 0.2164112797226554, 0.2205535956208354, 0.22447281112297846, 0.22812937664707278, 0.23148365223160566, 0.23449658145269794, 0.23713042622670724, 0.23934954624996385, 0.24112120270594486, 0.24241636260099625, 0.24321047681860394, 0.24348420378357688, 0.2432240492793672, 0.2424228947990432, 0.2410803881145926, 0.2392031750438918, 0.23680495537555882, 0.23390635424442474, 0.2305346060372024, 0.22672305796859174, 0.22251050641036488, 0.21794038893111575, 0.21305985911471664, 0.20791877896439565, 0.20256866429130785, 0.19706162274816658, 0.19144932044084106, 0.1857820135643947, 0.18010767382705414, 0.17447123406071582, 0.1689139701607849, 0.16347303191689858, 0.15818112436082304, 0.1530663383097805, 0.14815211893269764, 0.1434573602874434, 0.1389966061390394, 0.13478033921229746, 0.13081533589738836, 0.12710506783243336, 0.12365012872457048, 0.12044867100238664, 0.11749683506909142, 0.11478916102905579, 0.11231897129465994, 0.11007871960197117, 0.10806030018345363, 0.10625531741717398, 0.10465531381997621, 0.10325196002556532, 0.10203720719951818, 0.10100340732516941, 0.1001434029988406, 0.09945059271451717, 0.09891897343255943, 0.09854316612452176, 0.09831842562840779, 0.09824063977676346, 0.09830631840194849, 0.09851257630524245, 0.0988571100298212, 0.09933817168414816, 0.09995453898525915, 0.10070548405002493, 0.10159073957479146, 0.102610464356078, 0.1037652064042965, 0.10505586515761618, 0.10648365077749322, 0.10805004169221885, 0.10975673819182281, 0.11160561298256785, 0.11359865640107966, 0.1157379170102125, 0.1180254352456962, 0.12046317072643453, 0.12305292095434908, 0.12579623200709794, 0.12869429912757205, 0.13174785794606514, 0.13495706458580659, 0.13832136572055095, 0.14183935741253118, 0.1455086343922065, 0.14932562948168981, 0.1532854457282913, 0.15738168216260065, 0.16160625698603417, 0.1659492306469413, 0.1703986341358254, 0.17494030674220193, 0.1795577502621002, 0.1842320057008091]
4.159999999999999	3.37288961402201	[0.18728283668251886, 0.1915420454569518, 0.1957718039677515, 0.19994589124670306, 0.204036198021247, 0.20801291387159565, 0.21184477680643898, 0.2154993877903125, 0.21894359052611442, 0.22214391478316414, 0.2250670785917498, 0.22768054210606156, 0.22995310257071377, 0.2318555172693667, 0.2333611381546357, 0.2344465399420051, 0.2350921211977874, 0.23528265742536678, 0.23500778453891863, 0.23426239258146617, 0.23304691100679878, 0.231367470516827, 0.22923592993349595, 0.2266697621061739, 0.2236917977210534, 0.22032983232184297, 0.21661610694966713, 0.21258667887223207, 0.20828070285730133, 0.20373964782277076, 0.19900647542887642, 0.1941248089755449, 0.1891381198910656, 0.18408895812248763, 0.17901824905378877, 0.17396467638696095, 0.16896416500821632, 0.1640494735536699, 0.15924990049083568, 0.15459110336746773, 0.15009502569644392, 0.14577992295684555, 0.14166047554224148, 0.1377479752231343, 0.13405056985490912, 0.13057355153143255, 0.12731967314687362, 0.12428948012404621, 0.12148164490157227, 0.11889329429281824, 0.11652032112444531, 0.11435767422292195, 0.11239962206048265, 0.11063998774489872, 0.10907235390831055, 0.10769023791419297, 0.10648723817954608, 0.1054571537237835, 0.10459407897177077, 0.10389247668149988, 0.10334723143496673, 0.1029536866323918, 0.10270766728733988, 0.10260549121151022, 0.10264397044581575, 0.1028204049795073, 0.1031325700648318, 0.10357869858257716, 0.10415745922977984, 0.10486793144838015, 0.10570957740400744, 0.10668221148527558, 0.1077859672649138, 0.10902126203979881, 0.1103887586153771, 0.1118893241858167, 0.11352398578179923, 0.11529388194966493, 0.11720021001525237, 0.11924416848318171, 0.12142689388265696, 0.12374939157927875, 0.12621245991104654, 0.1288166072374567, 0.13156196142188847, 0.1344481715366729, 0.13747430162333316, 0.14063871666740346, 0.14393896112249752, 0.14737163072090897, 0.15093223863139293, 0.1546150775119287, 0.15841307947958533, 0.16231767658069998, 0.16631866494769865, 0.17040407642126784, 0.17456006208832986, 0.1787707927228895, 0.18301838174839563]
4.119999999999999	3.421611164163811	[0.1852329526104573, 0.18898770235731235, 0.19270129408476486, 0.19635093489598232, 0.19991247487264854, 0.20336058417125819, 0.20666897684010982, 0.20981068204863157, 0.2127583619402895, 0.2154846735938299, 0.21796267071036834, 0.22016623863047083, 0.22207055429735942, 0.22365256082126447, 0.22489144459435223, 0.22576910144648232, 0.226270577381335, 0.22638446893993894, 0.22610326846501314, 0.2254236403563268, 0.22434661603770387, 0.22287769756255477, 0.22102686272891311, 0.21880846789894648, 0.21624104852408374, 0.2133470212063373, 0.21015229505345537, 0.20668580359859914, 0.20297897175585486, 0.19906513467065012, 0.19497892708739806, 0.19075566256396084, 0.18643072183026368, 0.18203896848371082, 0.177614208487653, 0.17318870734770425, 0.168792775936875, 0.16445443252817685, 0.1601991452683322, 0.15604965588279388, 0.15202588241671094, 0.14814489602347414, 0.14442096472411825, 0.1408656553267598, 0.13748798374737023, 0.1342946033799184, 0.13129002128887693, 0.12847683235368942, 0.12585596240663827, 0.12342691236639616, 0.1211879966939041, 0.11913657069056831, 0.11726924254916438, 0.11558206719231298, 0.11407072014317779, 0.1127306505435174, 0.11155721333787827, 0.11054578119022548, 0.1096918372753398, 0.10899105032995357, 0.10843933364360261, 0.10803288967364573, 0.107768242060056, 0.10764225666331785, 0.10765215321528128, 0.10779550893750071, 0.10807025538840408, 0.10847466953762626, 0.10900735995794478, 0.10966724877001237, 0.1104535498788905, 0.11136574381290501, 0.11240354940350201, 0.11356689235102697, 0.1148558706781905, 0.11627071691616801, 0.11781175685464816, 0.11947936456792058, 0.12127391344583092, 0.12319572287876439, 0.12524500029601918, 0.12742177822139056, 0.12972584610069687, 0.13215667667045308, 0.13471334678071673, 0.1373944526587572, 0.14019801980578026, 0.1431214078676043, 0.14616121109216454, 0.14931315521973798, 0.1525719919950479, 0.15593139280343374, 0.1593838433408785, 0.16292054160212535, 0.16653130191416346, 0.1702044681368918, 0.17392683957489305, 0.1776836134879295, 0.18145834840155614]
4.079999999999999	3.471526120545734	[0.18263436002242397, 0.1858264578251993, 0.18896870483645709, 0.19204216586454187, 0.19502704182694233, 0.19790282585239338, 0.2006484911941636, 0.20324271055574145, 0.2056641053398635, 0.20789152225342106, 0.20990433342626813, 0.2116827550371077, 0.21320817816352788, 0.2144635045399247, 0.21543347887595957, 0.21610500874892846, 0.21646746256255367, 0.21651293606862285, 0.21623647815297783, 0.2156362673960157, 0.21471373194046517, 0.21347360681777666, 0.21192392463579127, 0.21007593777069727, 0.20794397240496462, 0.20554521725019478, 0.20289945201268583, 0.20002872294764654, 0.19695697461426692, 0.1937096485734607, 0.19031326069133253, 0.18679496937305523, 0.1831821469262226, 0.17950196586348988, 0.17578101082558864, 0.1720449255285071, 0.16831810227627192, 0.16462341976796255, 0.1609820327425234, 0.1574132150906091, 0.1539342559864553, 0.15056040697380246, 0.14730487631352185, 0.1441788658428323, 0.14119164460237071, 0.13835065308534697, 0.1356616316146055, 0.13312876654476005, 0.1307548481620209, 0.1285414347725409, 0.12648901797667886, 0.12459718496692516, 0.12286477432440085, 0.1212900226647781, 0.11987070009016887, 0.11860423318102944, 0.11748781473452613, 0.11651850006345414, 0.11569328996724598, 0.1150092009075125, 0.1144633230476947, 0.11405286707083316, 0.11377520067843944, 0.11362787580022236, 0.11360864743778769, 0.11371548510708265, 0.11394657768311642, 0.11430033244413651, 0.1147753689296859, 0.11537050820049057, 0.11608475790725063, 0.11691729354729065, 0.11786743612389244, 0.11893462640436502, 0.12011839583421607, 0.12141833416159677, 0.12283405371804348, 0.12436515031785199, 0.12601116066452392, 0.12777151619205615, 0.1296454932329633, 0.1316321594713586, 0.1337303166462062, 0.13593843956885063, 0.13825461157117122, 0.14067645664012043, 0.14320106859712609, 0.14582493785844397, 0.14854387647302297, 0.1513529423485547, 0.15424636378722986, 0.157217465697091, 0.16025859909131362, 0.1633610757416026, 0.16651511010650832, 0.16970977088287714, 0.1729329447477409, 0.17617131500646221, 0.17941035798689545]
4.039999999999999	3.5226723074654682	[0.1791821168568237, 0.18172411539968633, 0.18421212635271356, 0.1866316379135502, 0.18896771425425926, 0.19120511842919027, 0.19332845358456724, 0.19532232145275435, 0.19717149665621497, 0.19886111458722353, 0.20037687010926858, 0.20170522359724263, 0.20283361035152414, 0.20375064883728897, 0.2044463428763604, 0.20491227260369985, 0.2051417689500049, 0.2051300664696089, 0.20487442963631539, 0.2043742482146131, 0.20363109798802573, 0.2026487640168425, 0.20143322457727694, 0.1999925951237355, 0.19833703275466624, 0.19647860297245012, 0.19443111162233503, 0.19220990610982516, 0.18983165083045175, 0.1873140826609906, 0.18467575275950027, 0.1819357613961495, 0.17911349240658236, 0.17622835384968347, 0.1732995308068927, 0.17034575582788572, 0.1673851014817919, 0.16443479876652536, 0.16151108386227936, 0.15862907492637948, 0.15580267933911798, 0.15304453112550856, 0.1503659571410406, 0.14777697016907504, 0.14528628620183645, 0.14290136305123255, 0.14062845685834455, 0.1384726932587284, 0.1364381496536345, 0.1345279454837408, 0.13274433729401983, 0.13108881599715455, 0.12956220374567282, 0.12816474852328752, 0.12689621459683967, 0.1257559676753589, 0.12474305361940581, 0.12385627020111603, 0.1230942313409393, 0.12245542382927353, 0.12193825638267891, 0.12154110138550339, 0.12126232942987254, 0.12110033719540472, 0.12105356890790882, 0.12112053198768612, 0.1212998071509515, 0.12159005355981489, 0.12199000924292672, 0.12249848731749971, 0.1231143681597537, 0.12383658796918301, 0.12466412379027073, 0.12559597535316788, 0.1266311437238223, 0.1277686070584828, 0.12900729340352698, 0.13034605079753472, 0.13178361460034232, 0.13331857230473662, 0.13494932578043012, 0.13667405124675674, 0.1384906569970307, 0.14039673925797286, 0.14238953633022428, 0.14446588153230336, 0.14662215526677705, 0.148854236918094, 0.15115745711844053, 0.15352655131978823, 0.15595561545838485, 0.1584380648984751, 0.16096659770190277, 0.16353316364862733, 0.16612894028641625, 0.16874431761894432, 0.17136889286143517, 0.17399147694557598, 0.17660011421048402]
3.999999999999999	3.5750889310704115	[0.17409567869610273, 0.17582591849146706, 0.17750638087266768, 0.1791278658828441, 0.18068110509406946, 0.18215683699520532, 0.1835458892057411, 0.1848392666704046, 0.18602824479956676, 0.18710446626747582, 0.1880600399991546, 0.18888764066446181, 0.18958060685977193, 0.1901330360221256, 0.19053987406070552, 0.19079699766435806, 0.19090128729008307, 0.1908506889426216, 0.19064426302143975, 0.19028221875215934, 0.18976593299896508, 0.1890979526131745, 0.18828197983666412, 0.18732284071560262, 0.1862264368787089, 0.18499968149233406, 0.1836504205779036, 0.1821873412933674, 0.1806198690662247, 0.1789580557826405, 0.17721246138567912, 0.17539403141403698, 0.1735139729957361, 0.17158363183780867, 0.1696143725698374, 0.16761746468841265, 0.16560397602853758, 0.16358467547433267, 0.16156994621299836, 0.15956971056967406, 0.15759336702110494, 0.15564973972361004, 0.153747040471579, 0.15189284279284215, 0.1500940675289066, 0.14835697912282403, 0.14668719156365037, 0.14508968290890883, 0.1435688171224955, 0.1421283720315428, 0.14077157210135383, 0.13950112487048116, 0.1383192598432382, 0.13722776883300317, 0.13622804674079184, 0.13532113197802179, 0.13450774574674104, 0.13378832962204762, 0.13316308088097792, 0.13263198524484027, 0.13219484668489825, 0.13185131414579995, 0.13160090500170515, 0.13144302524259344, 0.13137698632567063, 0.13140201878796265, 0.13151728263311047, 0.13172187464873492, 0.13201483271163084, 0.13239513726846983, 0.13286171006987826, 0.1334134103583129, 0.13404902859500128, 0.1347672779304784, 0.13556678350760995, 0.13644606980570637, 0.1374035461224247, 0.13843749041283734, 0.13954603160045229, 0.14072713060210415, 0.14197856021377173, 0.1432978841368144, 0.14468243533827252, 0.14612929408471206, 0.14763526589399795, 0.14919685982339556, 0.15081026741485878, 0.1524713427797107, 0.15417558423907063, 0.15591811807183825, 0.15769368486619384, 0.15949662909111975, 0.16132089244314557, 0.1631600116223314, 0.1650071211158056, 0.16685496163444002, 0.16869589474865387, 0.17052192429524546, 0.17232472499485357]
