I_value	Tstar	ystar
4.396	3.1459491524023493	[0.19313852698402192, 0.19942099271851757, 0.20575736115453971, 0.21210879145164838, 0.21843157276007458, 0.2246772199690379, 0.2307927149763578, 0.23672091175567214, 0.24240112091819452, 0.24776988332331001, 0.252761936187953, 0.25731136588902354, 0.26135293238058027, 0.26482353877184467, 0.26766380878135676, 0.26981972359205897, 0.2712442601045725, 0.271898964916706, 0.2717553936524411, 0.2707963445711053, 0.269016818495766, 0.2664246455806551, 0.26304073138770145, 0.2588988920140658, 0.25404526685085593, 0.2485373201083303, 0.24244246309915232, 0.2358363512288503, 0.2288009261543342, 0.2214222886627651, 0.21378849448038684, 0.2059873692283163, 0.19810443311683099, 0.1902210184567817, 0.18241264681222272, 0.17474771706361544, 0.16728653374892374, 0.16008068730926153, 0.15317277651253003, 0.1465964492308774, 0.14037672196124282, 0.13453053174028473, 0.12906746616839723, 0.12399061859618157, 0.11929751480667794, 0.1149810651206945, 0.11103049976718021, 0.10743225614212969, 0.10417079201554846, 0.10122930976215143, 0.09859038116517597, 0.09623647162503064, 0.09415036479934794, 0.09231549548308589, 0.090716198245268, 0.08933788379163013, 0.08816715274837307, 0.08719185934173802, 0.08640113396116124, 0.08578537544201537, 0.08533621991293713, 0.08504649455979582, 0.08491016065940454, 0.08492225176297541, 0.08507880916859455, 0.08537681852672059, 0.08581414803015887, 0.0863894905447112, 0.08710230897709399, 0.08795278623451928, 0.08894177834208081, 0.09007077142648953, 0.09134184068731277, 0.09275761164066985, 0.09432122147319534, 0.09603628048248752, 0.09790683122947537, 0.09993730511328427, 0.10213247379871483, 0.10449739494867627, 0.1070373494953349, 0.10975776965089669, 0.11266415471239707, 0.11576197365244473, 0.11905655144495256, 0.12255293802899116, 0.12625575692846466, 0.13016903258708376, 0.13429599382886864, 0.1386388530763293, 0.14319855964938807, 0.1479745279758269, 0.15296434068962253, 0.1581634294875143, 0.1635647363098164, 0.16915836074732518, 0.17493119984916852, 0.18086659023385313, 0.18694396314550826]
4.392	3.1502317099351735	[0.19306534056931296, 0.19931293146726703, 0.20561250857401867, 0.2119254259264129, 0.21820823024505798, 0.22441276095089568, 0.23048639327930065, 0.2363724438194079, 0.24201075238776845, 0.24733845062203147, 0.25229091939555837, 0.2568029299758334, 0.26080995312514776, 0.2642496104374875, 0.26706323068897536, 0.26919746356114915, 0.27060589364452564, 0.2712505899181012, 0.2711035219922005, 0.27014777273165647, 0.26837848144963933, 0.26580345834216534, 0.26244342488990974, 0.2583318491852946, 0.253514366758791, 0.24804779603006855, 0.2419987819073859, 0.23544211820441022, 0.22845882048288116, 0.22113403058189882, 0.2135548461575652, 0.20580816663802612, 0.19797864776121907, 0.19014684298894793, 0.18238760109816232, 0.17476876686357706, 0.16735021778570677, 0.16018324469446862, 0.15331027110985931, 0.14676488414954056, 0.14057214267898666, 0.13474911306562676, 0.12930558384375834, 0.1242449028268785, 0.11956488852579343, 0.11525876584885586, 0.11131608918145623, 0.1077236170383539, 0.10446611728964407, 0.10152708321863273, 0.09888935465279863, 0.09653563795590595, 0.09444893045402739, 0.09261285199889145, 0.09101189567450249, 0.08963160457572078, 0.08845868883440089, 0.08748109046679942, 0.08668800950804613, 0.08606989753950442, 0.08561842990861407, 0.085326460437267, 0.08518796737055429, 0.08519799205445448, 0.0853525767932338, 0.08564870149108951, 0.08608422372997147, 0.08665782054136023, 0.08736893524372252, 0.08821772673459749, 0.08920502374732016, 0.09033228094263776, 0.09160153876941099, 0.0930153836636385, 0.09457691011045603, 0.09628968094813631, 0.09815768710722703, 0.10018530301293861, 0.10237723853759205, 0.10473848358432053, 0.10727424588963501, 0.10998987798321078, 0.11289079361745531, 0.1159823695033976, 0.11926983246963227, 0.12275812789810274, 0.1264517695355276, 0.1303546667948004, 0.1344699299505603, 0.13879965001961114, 0.14334465454779857, 0.1481042373950845, 0.15307586528188652, 0.1582548613262284, 0.16363407078615674, 0.16920351235909467, 0.17495002368595083, 0.18085690849259126, 0.18690359826216138]
4.388000000000001	3.154524222649891	[0.19299076984409444, 0.1992033086326858, 0.20546592503236202, 0.2117401699087203, 0.21798284966976747, 0.22414612997783015, 0.23017778108638062, 0.23602158334873155, 0.2416179067150252, 0.24690447390659637, 0.25181730939503844, 0.25629186864713654, 0.26026433212997635, 0.2636730382966703, 0.26646001902014366, 0.2685725902442003, 0.26996494187670095, 0.2705996629845195, 0.27044913500588025, 0.2694967237209037, 0.2677377056300651, 0.2651798704551126, 0.26184375559496736, 0.25776248207101093, 0.25298118292531935, 0.24755603301527912, 0.24155291321244113, 0.23504575868018865, 0.22811466150817986, 0.22084380739612397, 0.2133193379301424, 0.20562722817726567, 0.19785127004734981, 0.1900712384381216, 0.18236130827244124, 0.17478876883159222, 0.1674130679159679, 0.16028519401216684, 0.1534473916483696, 0.1469331837527029, 0.1407676674556704, 0.1349680350512635, 0.1295442722469133, 0.12449997856121393, 0.11983326232061657, 0.11553766127546941, 0.11160305213326205, 0.10801651388120248, 0.1047631237020698, 0.10182666610297636, 0.09919024900481069, 0.09683682074473042, 0.09474959291313227, 0.09291237182336293, 0.09130980993220891, 0.08992758425933065, 0.0887525153342578, 0.08777263443664393, 0.086977212021957, 0.08635675371202728, 0.08590297464999372, 0.08560875635685682, 0.08546809439890736, 0.08547603874079765, 0.08562863283003276, 0.08592285142733468, 0.08635654145058459, 0.08692836450805537, 0.08763774411783877, 0.0884848154189415, 0.08947037951242506, 0.09059585971367998, 0.09186326127906955, 0.09327513158058627, 0.09483452188267757, 0.09654494749959874, 0.09841034715741888, 0.10043503818554163, 0.10262366805867734, 0.10498115876750225, 0.10751264424513848, 0.1102233971874716, 0.11311874522798965, 0.11620397270729983, 0.1194842078133892, 0.12296429135678431, 0.12664862694758122, 0.13054100911039226, 0.13464442941452312, 0.138960857840805, 0.1434910002819658, 0.14823403069920943, 0.15318730036753783, 0.15834602485676944, 0.16370295361085319, 0.16924802586077897, 0.17496802112343057, 0.18084621204200219, 0.18686203199590828]
4.384000000000001	3.158826720762564	[0.19291479321319535, 0.19909210043666092, 0.20531758464877597, 0.21155299560638455, 0.21775540144091735, 0.22387729586557825, 0.2298668457529323, 0.23566829645582044, 0.24122254890910858, 0.24646791729578552, 0.25134106955489677, 0.25577814471972565, 0.25971603179357966, 0.26309378450821463, 0.2658541358179896, 0.2679450657252954, 0.26932136704129034, 0.269946146647898, 0.2697921956259267, 0.26884316098854366, 0.2670944551089914, 0.2645538467135068, 0.26124168912219875, 0.25719075720037127, 0.2524456828929103, 0.24706199969136647, 0.2411048268337249, 0.23464724373085374, 0.22776842167646397, 0.2205515929849791, 0.21308194524355378, 0.20544453092484619, 0.19772227884165605, 0.1899941855355244, 0.1823337511067221, 0.17480770786387453, 0.16747507134895417, 0.160386524864153, 0.15358413030742002, 0.14710134285407314, 0.14096329390010615, 0.13518729811535718, 0.12978353472228038, 0.1247558520258949, 0.12010264536021774, 0.11581776340273826, 0.11189140345794693, 0.10831096416784011, 0.10506183135831182, 0.10212808090742963, 0.09949308900694227, 0.0971400468159485, 0.0950523809236788, 0.09321408535619242, 0.09160997294802124, 0.0902258560327704, 0.08904866658251509, 0.08806652647292385, 0.08726877750984863, 0.086645980513335, 0.08618989115425324, 0.08589341958158328, 0.08575057918843397, 0.08575642924924139, 0.0859070146406458, 0.08619930545066215, 0.08663113802413554, 0.08720115882574292, 0.08790877150054194, 0.08875408754915541, 0.08973788023474974, 0.09086154151762355, 0.09212704115063591, 0.09353688732842323, 0.09509408770285237, 0.0968021098711516, 0.09866483990534661, 0.1006865377903128, 0.10287178812051691, 0.10522544469666738, 0.10775256716172427, 0.11045834810469331, 0.11334802858550702, 0.11642680034730618, 0.11969969256235342, 0.12317144133984691, 0.1268463399161428, 0.13072806795792596, 0.1348194982974834, 0.13912248014185324, 0.14363759797772582, 0.1483639064341598, 0.15329864193664455, 0.15843691344004707, 0.16377137557100155, 0.1692918894286637, 0.1749851778180538, 0.1808344840215764, 0.18681924509729486]
4.380000000000002	3.1631392345950693	[0.1928373885416721, 0.19897928249378652, 0.20516746089928867, 0.2113638745206035, 0.21752585523166973, 0.2236062266378812, 0.22955355382515433, 0.23531254839086985, 0.24082464311029414, 0.24602874399257826, 0.250862162331295, 0.25526172005706743, 0.2591650135747466, 0.26251181025601944, 0.2652455421740356, 0.26731485110721703, 0.2686751304296471, 0.2692900024668365, 0.2691326658524151, 0.26818704703232743, 0.2664486930552601, 0.26392535099342224, 0.26063719022908777, 0.25661664023058245, 0.25190783339481815, 0.2465656638712575, 0.24065449184493792, 0.23424654368514725, 0.2274200727622692, 0.22025736056132378, 0.21284264295570768, 0.2052600513823619, 0.19759165251695698, 0.189915664534353, 0.18230491198249069, 0.17482556848690728, 0.16753621501579807, 0.16048722659922843, 0.15372047910794656, 0.14726935613830788, 0.14115901958856006, 0.1354069026764321, 0.13002337471174996, 0.125012529580443, 0.12037304704257047, 0.11609908449804919, 0.11218115834925856, 0.10860698578927551, 0.10536226084609893, 0.10243135063926437, 0.09979790004167412, 0.09744534361921907, 0.09535732393138902, 0.09351802371861434, 0.09191241743724415, 0.09052645388837503, 0.08934717776990683, 0.08836280266293366, 0.08756274288830049, 0.08693761540942455, 0.08647921738485083, 0.08618048831680919, 0.086035460149991, 0.08603920196388674, 0.0861877605592141, 0.08647810163318023, 0.08690805124695088, 0.08747624081890107, 0.0881820542359385, 0.08902557930452806, 0.0900075614214142, 0.09112936101255599, 0.09239291218353378, 0.09380068367528506, 0.09535563929331148, 0.09706119856852657, 0.09892119461913913, 0.10093982968745609, 0.10312162514743924, 0.10547136619016069, 0.10799403781794369, 0.11069475210424069, 0.1135786632130592, 0.11665086993447597, 0.11991630217702097, 0.12337959110072425, 0.12704491945191093, 0.1309158519628575, 0.13499514281338404, 0.13928452060286858, 0.14378444877111712, 0.14849386309701196, 0.1534098858597572, 0.15852752025978833, 0.1638393272045164, 0.16933509093520896, 0.17500147905050445, 0.18082170714509047, 0.18677521782073925]
4.376000000000002	3.16746179457546	[0.19275853310836574, 0.1988648298167161, 0.20501552656595612, 0.21117277744838478, 0.2172941799270748, 0.22333288952630784, 0.2292378709824555, 0.23495430353966104, 0.2404241525300036, 0.24558691627979432, 0.2503805492065341, 0.254742555563356, 0.25861123793030494, 0.26192707574185037, 0.26463419816604633, 0.2666819065032807, 0.26802619232300856, 0.26863119101776084, 0.26847050669340883, 0.2675283433888317, 0.2658003816773128, 0.2632943462436223, 0.26003022275702015, 0.25604009593755545, 0.25136760030454897, 0.24606699254421913, 0.24020187652790878, 0.23384362811702514, 0.2270695858272352, 0.21996108266301667, 0.21260140530125285, 0.20507376546678407, 0.19745936892269766, 0.18983565520375303, 0.18227477286727, 0.17484233485330264, 0.1675964855519313, 0.16058728831117722, 0.153856429901321, 0.14743721816135022, 0.1413548420602384, 0.1356268491562436, 0.130263795756865, 0.12527001772271334, 0.12064447700333596, 0.11638163710220253, 0.11247233237449172, 0.10890459704129771, 0.10566443325655367, 0.102736498834316, 0.10010470811494007, 0.09775273924534994, 0.09566445211240164, 0.09382421877143807, 0.0922171769369709, 0.09082941264026172, 0.08964808498320367, 0.08866149998066208, 0.08785914602647947, 0.08723169680041207, 0.08677099229690523, 0.08647000173245073, 0.08632277670847197, 0.08632439624774957, 0.08647090994066707, 0.08675927902529915, 0.08718731992842095, 0.08775364877581024, 0.08845763016005455, 0.08929932780070357, 0.0902794595377582, 0.09139935375326007, 0.0926609090897923, 0.09406655423464949, 0.09561920923190989, 0.09732224488009326, 0.099179441354171, 0.1011949424460037, 0.10337320627174183, 0.10571894869062365, 0.10823708000988909, 0.11093263108520128, 0.11381066915071225, 0.11687619940393251, 0.12013405252577096, 0.12358875420196128, 0.12724437685519413, 0.13110436993735125, 0.1351713693402203, 0.13944698296210656, 0.1439315538315, 0.14862389911046472, 0.15352102790727243, 0.15861783829153356, 0.16390679881576778, 0.16937761791263023, 0.17501690973772416, 0.1808078636589986, 0.18672992993309798]
4.3720000000000026	3.171794431238499	[0.19267820368626298, 0.19874871669642827, 0.2048617538049488, 0.21097967436812334, 0.21706034367902508, 0.22305725086300063, 0.22891976207843523, 0.23459352532540462, 0.24002103947698775, 0.24514239543299218, 0.24989619069970015, 0.2542206111093404, 0.2580546643096122, 0.2613395401258157, 0.26402006283592583, 0.26604619099395704, 0.26737451195356415, 0.2679696718689203, 0.2678056781092071, 0.26686701062574597, 0.2651494821508965, 0.2626607944967504, 0.2594207495429812, 0.25546108824635516, 0.2508249485323126, 0.24556595192563752, 0.23974694825481738, 0.23343846591454248, 0.22671693108933116, 0.21966273124043892, 0.21235820574928113, 0.20488564861588288, 0.1973254052326538, 0.1897541369511814, 0.18224331515404668, 0.17485799087996637, 0.16765586913006464, 0.16068669899153487, 0.15399197419756738, 0.14760492351650636, 0.14155075864238012, 0.135847138157794, 0.13050480132237516, 0.12552832327737984, 0.12091694493938909, 0.11666543422681772, 0.11276494129937271, 0.10920381682918805, 0.10596837001164311, 0.10304354976737153, 0.10041353968713705, 0.0980622626407539, 0.09597379620861159, 0.09413270333201416, 0.0925242856462805, 0.09113476814234339, 0.08995142505057337, 0.08896265650450946, 0.08815802559675918, 0.08752826423676442, 0.0870652556929872, 0.08676200017669025, 0.08661256916351999, 0.08661205265309002, 0.0867565030259795, 0.08704287786197665, 0.08746898376031723, 0.0880334221501547, 0.08873553797364596, 0.08957537128620124, 0.09055361188302884, 0.09167155638230594, 0.09293106737196194, 0.09433453365072098, 0.09588483083149332, 0.09758528105629583, 0.09943961083344761, 0.10145190551706863, 0.1036265592144538, 0.10596821843151545, 0.10848171803266358, 0.11117200763484895, 0.11404406683687113, 0.11710280726714237, 0.12035295976360062, 0.12379894466121077, 0.1274447235929739, 0.13129363101868768, 0.13534818429571197, 0.13960987114626477, 0.14407891423602964, 0.14875401294447682, 0.15363206362313783, 0.15870786041501825, 0.16397378034920815, 0.16941945765535968, 0.17503145430742856, 0.18079293543423838, 0.18668336059031682]
4.368000000000003	3.1761371752258705	[0.19259637634808813, 0.1986309168427221, 0.20470611396576702, 0.21078453455735877, 0.2168243137420985, 0.22277927617365398, 0.2285991909964886, 0.23423017627493367, 0.23961526523586363, 0.24469514175797272, 0.2494090462711797, 0.2536958455394449, 0.25749525108783894, 0.26074916150172905, 0.2634030941541681, 0.26540766256951126, 0.26672004750198863, 0.26730540348980714, 0.2671381390443097, 0.26620300821812093, 0.2644959546862184, 0.26202465671298636, 0.258808732522065, 0.25487958004334904, 0.25027984216249816, 0.24506250723925818, 0.23928967365971576, 0.23303102503425083, 0.22636207812704495, 0.21936227738548045, 0.21211301723835854, 0.20469567549457854, 0.19718973820871136, 0.1896710885090591, 0.18221051995168014, 0.17487251991812805, 0.16771435177455066, 0.16078544718627702, 0.1541271035009902, 0.14777246648103193, 0.1417467668043521, 0.13606777010496543, 0.13074639516590103, 0.12578745303165292, 0.12119046099109217, 0.116950488988999, 0.11305900147996219, 0.10950466430396258, 0.1062740932627894, 0.10335252809231704, 0.10072442207562265, 0.09837394325347952, 0.09628538793139456, 0.09444351082775562, 0.09283377882875551, 0.09144255695055283, 0.0902572359407208, 0.08926631108904715, 0.08845942146861002, 0.087827358101059, 0.08736204861020308, 0.08705652486787636, 0.0869048790685688, 0.08690221262330282, 0.08704458131222999, 0.08732893927420202, 0.08775308367719815, 0.08831560128150955, 0.08901581759251459, 0.08985374887116748, 0.09083005693033518, 0.09194600636623063, 0.093203423652566, 0.0946046573411405, 0.09615253845879235, 0.09785034005799197, 0.09970173475588857, 0.10171074898695912, 0.10388171258287256, 0.10621920219448751, 0.10872797696637865, 0.11141290479051903, 0.11427887738279337, 0.11733071237596887, 0.12057304059662381, 0.12401017671703014, 0.12764597155195637, 0.13148364443753638, 0.13552559437796893, 0.13977318904167677, 0.14422653119704545, 0.14888420289116408, 0.15374298853786664, 0.15879757919394177, 0.16404026158671525, 0.16946059700627558, 0.17504509687825986, 0.18077690376093755, 0.18663548849868433]
4.364000000000003	3.18049005728675	[0.19251302656761182, 0.19851140324133112, 0.20454857767562112, 0.21058732645936032, 0.21658605653971458, 0.22249893005595747, 0.22827612069646688, 0.23386421791147174, 0.23920679009305332, 0.244245114500316, 0.2489190743267795, 0.2531682166004001, 0.2569329555473673, 0.26015589684692164, 0.2627832489778889, 0.2647662781027579, 0.2660627560317731, 0.2666383432482458, 0.26646784733807394, 0.2655362945707393, 0.26383975841532364, 0.2613858928282236, 0.2581941325923592, 0.25429553325029475, 0.2497322442972152, 0.24455662281687499, 0.23883001846222474, 0.23262127262581772, 0.2260049956850329, 0.2190596914800992, 0.21186581196620816, 0.2045038201661624, 0.19705234397683605, 0.18958648812723836, 0.18217636784919458, 0.17488590496553036, 0.16777191911648676, 0.16088352122585955, 0.15426180905849418, 0.14793984126206106, 0.14194286390152225, 0.13628874550232695, 0.1309885810796095, 0.1260474140068769, 0.12146503548388234, 0.11723681489257583, 0.11335452960609839, 0.10980715915108431, 0.10658162563786241, 0.10366345913616615, 0.10103738320669471, 0.098687811330464, 0.09659925971971983, 0.09475667559462449, 0.09314569257756883, 0.09175281662072521, 0.09056555653549349, 0.0895725036606426, 0.088763374488988, 0.0881290198999146, 0.087661413108377, 0.08735361818154712, 0.08719974902660338, 0.08719491877404699, 0.08733518735554259, 0.08761750556345892, 0.08803966166598537, 0.08860022766255246, 0.0892985099630511, 0.09013450078690731, 0.09110883414741985, 0.09222274224708012, 0.09347801549931212, 0.09487696174031922, 0.09642236736325915, 0.09811745579139376, 0.09996584562800552, 0.10197150380353773, 0.10413869570440423, 0.10647192752682412, 0.1089758825117418, 0.11165534624749238, 0.11451512240926587, 0.1175599341215512, 0.12079431211855658, 0.12422246501848266, 0.12784813287510793, 0.13167441969749, 0.13570360640228424, 0.13993694066308898, 0.14437440589947345, 0.14901446722205544, 0.15385379800722, 0.15888698702082601, 0.16410623198854224, 0.16950102248817567, 0.17505782110435258, 0.18075974946540063, 0.18658629176468777]
4.360000000000004	3.184853108278176	[0.19242812920410948, 0.19839014812173603, 0.2043891148149288, 0.21038801765138218, 0.21634553763085324, 0.22221617614921735, 0.22795051317287954, 0.23349561072656574, 0.23879557328683454, 0.24379227182056756, 0.24842623216007143, 0.25263768092056593, 0.25636773381294437, 0.25955970200650225, 0.26216048297938355, 0.2641219933389637, 0.26540259341185457, 0.2659684474065119, 0.2657947596421541, 0.26486682702090997, 0.263180851305153, 0.26074446176386273, 0.25757690952447776, 0.25370890884135855, 0.24918211696321266, 0.24404826212269684, 0.23836794737277966, 0.23220917506377636, 0.22564565157864527, 0.21875494323543898, 0.21161656129443393, 0.20431005613870962, 0.19691319793292258, 0.1895003136265595, 0.182140838823921, 0.17489812872686855, 0.16782855630500815, 0.16098090929235045, 0.15439608177485614, 0.14810704207017333, 0.1421390470952651, 0.13651006501473759, 0.13123136281559605, 0.12630821354368285, 0.12174067885954769, 0.11752442591823746, 0.11365154263891228, 0.11011132168493167, 0.10689099018513683, 0.10397636899714097, 0.10135245156601624, 0.09900389801843983, 0.09691544469690812, 0.09507223298003721, 0.09346006377829011, 0.09206558581265654, 0.09087642659832186, 0.08988127532183368, 0.0890699264558917, 0.0884332923678707, 0.08796339224813401, 0.08765332375305378, 0.08749722267213186, 0.08749021499391094, 0.08762836475628069, 0.08790862029979406, 0.0883287607537012, 0.08888734403395397, 0.08958365705184743, 0.09041766847706383, 0.09138998398748549, 0.09250180372938235, 0.09375488141649385, 0.09515148438172595, 0.09669435366843761, 0.09838666318521525, 0.10023197675465995, 0.10223420184778963, 0.10439753861612619, 0.10672642280693385, 0.10922546097808, 0.11189935641788559, 0.11475282403279385, 0.1177904924864554, 0.12101679179450031, 0.12443582466993612, 0.12805121994284913, 0.1318659666119991, 0.1358822272796515, 0.14010113018241022, 0.14452253947668267, 0.1491448042083381, 0.15396448718553982, 0.15897607612850098, 0.16417168066444246, 0.16954072030631764, 0.17506961014470346, 0.180741452903612, 0.186535747863234]
